Rule   (Support, Confidence) 
Gene YHM1 high,Gene BNA1,HAD1 high -> Gene YBR147W high  (11%, 86.8421%)
Gene YBR147W high,Gene BNA1,HAD1 high -> Gene YHM1 high  (11%, 80.4878%)
Gene YHM1 high,Gene ECM40,ARG7 high -> Gene YOL119C high  (11%, 86.8421%)
Gene YHM1 high,Gene YOL119C high -> Gene ECM40,ARG7 high  (11%, 91.6667%)
Gene ECM40,ARG7 high,Gene YOL119C high -> Gene YHM1 high  (11%, 84.6154%)
Gene YHM1 high,Gene YMR097C high -> Gene YBR047W high  (11%, 97.0588%)
Gene YHM1 high,Gene YBR047W high -> Gene YMR097C high  (11%, 86.8421%)
Gene YHM1 high,Gene YMR097C high -> Gene BNA1,HAD1 high  (11%, 97.0588%)
Gene YHM1 high,Gene BNA1,HAD1 high -> Gene YMR097C high  (11%, 86.8421%)
Gene YMR097C high,Gene BNA1,HAD1 high -> Gene YHM1 high  (11%, 82.5%)
Gene YHM1 high,Gene YMR097C high -> Gene YJR130C high  (11%, 97.0588%)
Gene YHM1 high,Gene YJR130C high -> Gene YMR097C high  (11%, 91.6667%)
Gene YMR097C high,Gene YJR130C high -> Gene YHM1 high  (11%, 89.1892%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene CTF13,CBF3C high  (11%, 100%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene HIS3,HIS10 high  (11%, 82.5%)
Gene HIS3,HIS10 high,Gene CTF13,CBF3C high -> Gene YHM1 high  (11%, 86.8421%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene LYS1 high  (11%, 100%)
Gene HIS3,HIS10 high,Gene LYS1 high -> Gene YHM1 high  (11%, 84.6154%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene YHR029C high  (11%, 100%)
Gene YHM1 high,Gene YHR029C high -> Gene HIS3,HIS10 high  (11%, 80.4878%)
Gene HIS3,HIS10 high,Gene YHR029C high -> Gene YHM1 high  (11%, 94.2857%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene SNZ1 high  (11%, 100%)
Gene HIS3,HIS10 high,Gene SNZ1 high -> Gene YHM1 high  (11%, 84.6154%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene YOL118C high  (11%, 100%)
Gene YHM1 high,Gene YOL118C high -> Gene HIS3,HIS10 high  (11%, 80.4878%)
Gene HIS3,HIS10 high,Gene YOL118C high -> Gene YHM1 high  (11%, 86.8421%)
Gene NIT1 high -> Gene YHM1 high,Gene CTF13,CBF3C high  (11%, 82.5%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene NIT1 high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene CTF13,CBF3C high  (11%, 100%)
Gene CTF13,CBF3C high,Gene NIT1 high -> Gene YHM1 high  (11%, 84.6154%)
Gene YHM1 high,Gene CTF13,CBF3C high -> Gene ATR1,SNQ1 high  (11%, 82.5%)
Gene YHM1 high,Gene ATR1,SNQ1 high -> Gene CTF13,CBF3C high  (11%, 97.0588%)
Gene NIT1 high -> Gene YHM1 high,Gene LYS1 high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene LYS1 high  (11%, 100%)
Gene NIT1 high,Gene LYS1 high -> Gene YHM1 high  (11%, 86.8421%)
Gene NIT1 high -> Gene YHM1 high,Gene YBR047W high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene YBR047W high  (11%, 100%)
Gene YHM1 high,Gene YBR047W high -> Gene NIT1 high  (11%, 86.8421%)
Gene NIT1 high,Gene YBR047W high -> Gene YHM1 high  (11%, 89.1892%)
Gene NIT1 high -> Gene YHM1 high,Gene YHR029C high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene YHR029C high  (11%, 100%)
Gene YHM1 high,Gene YHR029C high -> Gene NIT1 high  (11%, 80.4878%)
Gene NIT1 high,Gene YHR029C high -> Gene YHM1 high  (11%, 86.8421%)
Gene NIT1 high -> Gene YHM1 high,Gene SNZ1 high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene SNZ1 high  (11%, 100%)
Gene NIT1 high,Gene SNZ1 high -> Gene YHM1 high  (11%, 82.5%)
Gene NIT1 high -> Gene YHM1 high,Gene YOL118C high  (11%, 82.5%)
Gene YHM1 high,Gene NIT1 high -> Gene YOL118C high  (11%, 100%)
Gene YHM1 high,Gene YOL118C high -> Gene NIT1 high  (11%, 80.4878%)
Gene NIT1 high,Gene YOL118C high -> Gene YHM1 high  (11%, 91.6667%)
Gene YHM1 high,Gene YPL033C high -> Gene HIS4 high  (11%, 94.2857%)
Gene YHM1 high,Gene HIS4 high -> Gene YPL033C high  (11%, 89.1892%)
Gene YPL033C high,Gene HIS4 high -> Gene YHM1 high  (11%, 86.8421%)
Gene YHM1 high,Gene YBR047W high -> Gene ATR1,SNQ1 high  (11%, 86.8421%)
Gene YHM1 high,Gene ATR1,SNQ1 high -> Gene YBR047W high  (11%, 97.0588%)
Gene YHM1 high,Gene BNA1,HAD1 high -> Gene ATR1,SNQ1 high  (11%, 86.8421%)
Gene YHM1 high,Gene ATR1,SNQ1 high -> Gene BNA1,HAD1 high  (11%, 97.0588%)
Gene BNA1,HAD1 high,Gene ATR1,SNQ1 high -> Gene YHM1 high  (11%, 84.6154%)
Gene YHM1 high,Gene YJR130C high -> Gene YOL119C high  (11%, 91.6667%)
Gene YHM1 high,Gene YOL119C high -> Gene YJR130C high  (11%, 91.6667%)
Gene YJR130C high,Gene YOL119C high -> Gene YHM1 high  (11%, 89.1892%)
Gene YHM1 high,Gene YOL119C high -> Gene HIS4 high  (11%, 91.6667%)
Gene YHM1 high,Gene HIS4 high -> Gene YOL119C high  (11%, 89.1892%)
Gene YOL119C high,Gene HIS4 high -> Gene YHM1 high  (11%, 94.2857%)
Gene SRY1 high,Gene MET10 high -> Gene SNZ1 high  (11%, 97.0588%)
Gene MET10 high,Gene SNZ1 high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene LYS20 high -> Gene HIS5 high  (11%, 89.1892%)
Gene HIS5 high,Gene LYS20 high -> Gene SRY1 high  (11%, 91.6667%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene HIS5 high  (11%, 97.0588%)
Gene HIS5 high,Gene HIS3,HIS10 high -> Gene SRY1 high  (11%, 89.1892%)
Gene SRY1 high,Gene PEX21 high -> Gene HIS5 high  (11%, 84.6154%)
Gene HIS5 high,Gene PEX21 high -> Gene SRY1 high  (11%, 94.2857%)
Gene SRY1 high,Gene ADH5 high -> Gene YER175C high  (11%, 86.8421%)
Gene YER175C high,Gene ADH5 high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene RIB5 high  (11%, 97.0588%)
Gene RIB5 high,Gene HIS3,HIS10 high -> Gene SRY1 high  (11%, 89.1892%)
Gene SRY1 high,Gene IDP1 high -> Gene RIB5 high  (11%, 94.2857%)
Gene RIB5 high,Gene IDP1 high -> Gene SRY1 high  (11%, 94.2857%)
Gene SRY1 high,Gene ADH5 high -> Gene YPL033C high  (11%, 86.8421%)
Gene ADH5 high,Gene YPL033C high -> Gene SRY1 high  (11%, 94.2857%)
Gene SRY1 high,Gene ADH5 high -> Gene HIS4 high  (11%, 86.8421%)
Gene SRY1 high,Gene HIS4 high -> Gene ADH5 high  (11%, 82.5%)
Gene ADH5 high,Gene HIS4 high -> Gene SRY1 high  (11%, 91.6667%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene SNO1 high  (11%, 97.0588%)
Gene SNO1 high,Gene HIS3,HIS10 high -> Gene SRY1 high  (11%, 89.1892%)
Gene ARO3 high -> Gene SRY1 high,Gene SNO1 high  (11%, 86.8421%)
Gene SRY1 high,Gene ARO3 high -> Gene SNO1 high  (11%, 100%)
Gene SNO1 high,Gene ARO3 high -> Gene SRY1 high  (11%, 94.2857%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene PCL5 high  (11%, 97.0588%)
Gene PCL5 high,Gene HIS3,HIS10 high -> Gene SRY1 high  (11%, 84.6154%)
Gene SRY1 high,Gene LYS20 high -> Gene CPA2 high  (11%, 89.1892%)
Gene CPA2 high,Gene LYS20 high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene LYS20 high -> Gene YBR047W high  (11%, 89.1892%)
Gene LYS20 high,Gene YBR047W high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene LYS20 high -> Gene BNA1,HAD1 high  (11%, 89.1892%)
Gene LYS20 high,Gene BNA1,HAD1 high -> Gene SRY1 high  (11%, 91.6667%)
Gene SRY1 high,Gene BOP2 high -> Gene ARG5,6 high  (11%, 80.4878%)
Gene ARG5,6 high,Gene BOP2 high -> Gene SRY1 high  (11%, 91.6667%)
Gene SRY1 high,Gene ECM40,ARG7 high -> Gene YBR147W high  (11%, 84.6154%)
Gene YBR147W high,Gene ECM40,ARG7 high -> Gene SRY1 high  (11%, 84.6154%)
Gene YBR147W high,Gene YIL117C high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene YPL250C high -> Gene YBR147W high  (11%, 82.5%)
Gene YBR147W high,Gene YPL250C high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene BOP2 high -> Gene YBR147W high  (11%, 80.4878%)
Gene YBR147W high,Gene BOP2 high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene ECM40,ARG7 high -> Gene YOL119C high  (11%, 84.6154%)
Gene ECM40,ARG7 high,Gene YOL119C high -> Gene SRY1 high  (11%, 84.6154%)
Gene SRY1 high,Gene BOP2 high -> Gene YIL117C high  (11%, 80.4878%)
Gene YIL117C high,Gene BOP2 high -> Gene SRY1 high  (11%, 82.5%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene CTF13,CBF3C high  (11%, 97.0588%)
Gene HIS3,HIS10 high,Gene CTF13,CBF3C high -> Gene SRY1 high  (11%, 86.8421%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene LYS1 high  (11%, 97.0588%)
Gene HIS3,HIS10 high,Gene LYS1 high -> Gene SRY1 high  (11%, 84.6154%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene YHR029C high  (11%, 97.0588%)
Gene HIS3,HIS10 high,Gene YHR029C high -> Gene SRY1 high  (11%, 94.2857%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene SNZ1 high  (11%, 97.0588%)
Gene HIS3,HIS10 high,Gene SNZ1 high -> Gene SRY1 high  (11%, 84.6154%)
Gene SRY1 high,Gene ISU1,NUA1 high -> Gene SNZ1 high  (11%, 97.0588%)
Gene ISU1,NUA1 high,Gene SNZ1 high -> Gene SRY1 high  (11%, 80.4878%)
Gene YIL165C high -> Gene PCL5 high  (10.6667%, 86.4865%)
Gene YIL165C high -> Gene BNA1,HAD1 high  (10.6667%, 86.4865%)
Gene YIL165C high -> Gene ARG1,ARG10 high  (10.6667%, 86.4865%)
Gene YIL165C high -> Gene PEX21 high  (10.6667%, 86.4865%)
Gene BIO3 high -> Gene YGL117W high  (10.6667%, 86.4865%)
Gene BIO3 high -> Gene SRY1 high  (10.6667%, 86.4865%)
Gene BIO3 high -> Gene HIS5 high  (10.6667%, 86.4865%)
Gene BIO3 high -> Gene RIB5 high  (10.6667%, 86.4865%)
Gene BIO3 high -> Gene YOL118C high  (10.6667%, 86.4865%)
Gene YHR209W high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 86.4865%)
Gene YML039W high -> Gene YAR009C high  (10.6667%, 91.4286%)
Gene YAR009C high -> Gene YML039W high  (10.6667%, 88.8889%)
Gene MET22,HAL2 high -> Gene YGL117W high  (10.6667%, 100%)
Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high  (10.6667%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high  (10.6667%, 100%)
Gene ARO3 high -> Gene YHM1 high  (10.6667%, 84.2105%)
Gene MET22,HAL2 high -> Gene HIS5 high  (10.6667%, 100%)
Gene MET22,HAL2 high -> Gene SNO1 high  (10.6667%, 100%)
Gene MET22,HAL2 high -> Gene CTF13,CBF3C high  (10.6667%, 100%)
Gene MET22,HAL2 high -> Gene LYS1 high  (10.6667%, 100%)
Gene MET22,HAL2 high -> Gene SNZ1 high  (10.6667%, 100%)
Gene YHR138C high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 82.0513%)
Gene ORT1,ARG11 high -> Gene SRY1 high  (10.6667%, 88.8889%)
Gene MET16 high -> Gene SRY1 high  (10.6667%, 82.0513%)
Gene MET16 high -> Gene MET10 high  (10.6667%, 82.0513%)
Gene YMR181C high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 82.0513%)
Gene ORT1,ARG11 high -> Gene YER175C high  (10.6667%, 88.8889%)
Gene HOM2 high -> Gene RIB5 high  (10.6667%, 82.0513%)
Gene LEU4 high -> Gene SNO1 high  (10.6667%, 100%)
Gene YER024W high -> Gene SNZ1 high  (10.6667%, 94.1176%)
Gene TRP5 high -> Gene CPA2 high  (10.6667%, 84.2105%)
Gene NTH1 high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 91.4286%)
Gene ARO3 high -> Gene HIS3,HIS10 high  (10.6667%, 84.2105%)
Gene LEU4 high -> Gene SNZ1 high  (10.6667%, 100%)
Gene SIP4 high -> Gene YPL033C high  (10.6667%, 86.4865%)
Gene TRP5 high -> Gene LYS1 high  (10.6667%, 84.2105%)
Gene SER3 high -> Gene YBR047W high  (10.6667%, 86.4865%)
Gene ARO3 high -> Gene YBR047W high  (10.6667%, 84.2105%)
Gene BIO5 high -> Gene YBR047W high  (10.6667%, 82.0513%)
Gene MET16 high -> Gene YHR029C high  (10.6667%, 82.0513%)
Gene HOM2 high -> Gene ATR1,SNQ1 high  (10.6667%, 82.0513%)
Gene HOM2 high -> Gene ARG1,ARG10 high  (10.6667%, 82.0513%)
Gene YJL161W high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 94.1176%)
Gene HOM3,BOR1,SIL4 high -> Gene SNZ1 high  (10.6667%, 100%)
Gene HOM3,BOR1,SIL4 high -> Gene ARG1,ARG10 high  (10.6667%, 100%)
Gene MET16 high -> Gene YOL118C high  (10.6667%, 82.0513%)
Gene ARN1 high -> Gene YOR383C high  (10.6667%, 91.4286%)
Gene TRP5 high -> Gene YOL118C high  (10.6667%, 84.2105%)
Gene TRP5 high -> Gene HIS4 high  (10.6667%, 84.2105%)
Gene ARN1 high -> Gene YOR382W high  (10.6667%, 91.4286%)
Gene VID24 high,Gene CTF13,CBF3C high -> Gene NCE103 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene PEX21 high -> Gene VID24 high  (10.6667%, 82.0513%)
Gene VID24 high,Gene PEX21 high -> Gene NCE103 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YGR043C high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene BNA1,HAD1 high -> Gene YGL117W high  (10.6667%, 91.4286%)
Gene NCE103 high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YJR130C high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene APG1,AUT3 high -> Gene SNZ1 high  (10.6667%, 94.1176%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene NCE103 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ARG4 high -> Gene ARG5,6 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ARG5,6 high -> Gene ARG4 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ARG4 high -> Gene YBR147W high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YBR147W high -> Gene ARG4 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene ARG4 high -> Gene YHR029C high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YHR029C high -> Gene ARG4 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ARG4 high -> Gene YOL119C high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YOL119C high -> Gene ARG4 high  (10.6667%, 86.4865%)
Gene SRY1 high,Gene ISU1,NUA1 high -> Gene NCE103 high  (10.6667%, 94.1176%)
Gene NCE103 high,Gene BNA1,HAD1 high -> Gene SRY1 high  (10.6667%, 91.4286%)
Gene NCE103 high,Gene YJR130C high -> Gene SRY1 high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene BOP2 high -> Gene SRY1 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YBR147W high -> Gene HIS5 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene ATR1,SNQ1 high -> Gene HIS5 high  (10.6667%, 84.2105%)
Gene HIS5 high,Gene ATR1,SNQ1 high -> Gene NCE103 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YOL119C high -> Gene HIS5 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene ARG5,6 high -> Gene YER175C high  (10.6667%, 84.2105%)
Gene YER175C high,Gene ISU1,NUA1 high -> Gene NCE103 high  (10.6667%, 91.4286%)
Gene YER175C high,Gene YOR338W high -> Gene NCE103 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene BOP2 high -> Gene YER175C high  (10.6667%, 82.0513%)
Gene RIB5 high,Gene ISU1,NUA1 high -> Gene NCE103 high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene ARG1,ARG10 high -> Gene RIB5 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ECM40,ARG7 high -> Gene SNO1 high  (10.6667%, 91.4286%)
Gene NCE103 high,Gene YPL033C high -> Gene SNO1 high  (10.6667%, 94.1176%)
Gene SNO1 high,Gene HSP12,GLP1,HOR5 high -> Gene NCE103 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene PEX21 high -> Gene SNO1 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene URA10 high -> Gene SNO1 high  (10.6667%, 94.1176%)
Gene NCE103 high,Gene YMR097C high -> Gene PCL5 high  (10.6667%, 88.8889%)
Gene NCE103 high,Gene BOP2 high -> Gene PCL5 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YBR147W high -> Gene CPA2 high  (10.6667%, 86.4865%)
Gene CPA2 high,Gene ISU1,NUA1 high -> Gene NCE103 high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene YPL033C high -> Gene CPA2 high  (10.6667%, 94.1176%)
Gene NCE103 high,Gene YOL119C high -> Gene CPA2 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene PEX21 high -> Gene CPA2 high  (10.6667%, 82.0513%)
Gene CPA2 high,Gene PEX21 high -> Gene NCE103 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene ARG5,6 high -> Gene LYS1 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene LYS1 high -> Gene ARG5,6 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene ARG5,6 high -> Gene YBR047W high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ARG5,6 high -> Gene YOL118C high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YBR147W high -> Gene LYS1 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene LYS1 high -> Gene YBR147W high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YBR147W high -> Gene YHR029C high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene YHR029C high -> Gene YBR147W high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YOR289W high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 86.4865%)
Gene CTF13,CBF3C high,Gene YOR338W high -> Gene NCE103 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene LYS1 high -> Gene BNA1,HAD1 high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene BNA1,HAD1 high -> Gene LYS1 high  (10.6667%, 91.4286%)
Gene NCE103 high,Gene YJR130C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene YOL119C high -> Gene YBR047W high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene BOP2 high -> Gene YBR047W high  (10.6667%, 82.0513%)
Gene NCE103 high,Gene YHR029C high -> Gene BNA1,HAD1 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene BNA1,HAD1 high -> Gene YHR029C high  (10.6667%, 91.4286%)
Gene NCE103 high,Gene YHR029C high -> Gene ATR1,SNQ1 high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene ATR1,SNQ1 high -> Gene YHR029C high  (10.6667%, 84.2105%)
Gene NCE103 high,Gene YLR327C high -> Gene HSP12,GLP1,HOR5 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene YJR130C high -> Gene SNZ1 high  (10.6667%, 96.9697%)
Gene NCE103 high,Gene YLR327C high -> Gene SNZ1 high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene URA10 high -> Gene SNZ1 high  (10.6667%, 94.1176%)
Gene NCE103 high,Gene YOL119C high -> Gene YOL118C high  (10.6667%, 86.4865%)
Gene NCE103 high,Gene ARG1,ARG10 high -> Gene YOL118C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YGL117W high,Gene CPA2 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene CPA2 high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene CPA2 high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YGL117W high,Gene CTF13,CBF3C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene CTF13,CBF3C high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene CTF13,CBF3C high -> Gene YGL117W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YGL117W high,Gene ATR1,SNQ1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene ATR1,SNQ1 high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YGL117W high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene YOL118C high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene YOL118C high -> Gene YGL117W high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene SRY1 high,Gene HIS5 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene HIS5 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene HIS5 high -> Gene SRY1 high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene SRY1 high,Gene RIB5 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene RIB5 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene RIB5 high -> Gene SRY1 high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene SRY1 high,Gene PCL5 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene PCL5 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene PCL5 high -> Gene SRY1 high  (10.6667%, 100%)
Gene YIL165C high -> Gene SRY1 high,Gene NIT1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene NIT1 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene NIT1 high -> Gene SRY1 high  (10.6667%, 96.9697%)
Gene SRY1 high,Gene NIT1 high -> Gene YIL165C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene SRY1 high,Gene BNA1,HAD1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene BNA1,HAD1 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene BNA1,HAD1 high -> Gene SRY1 high  (10.6667%, 100%)
Gene YIL165C high -> Gene SRY1 high,Gene ARG1,ARG10 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene ARG1,ARG10 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene ARG1,ARG10 high -> Gene SRY1 high  (10.6667%, 100%)
Gene YIL165C high -> Gene SRY1 high,Gene PEX21 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene SRY1 high -> Gene PEX21 high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene PEX21 high -> Gene SRY1 high  (10.6667%, 100%)
Gene SRY1 high,Gene PEX21 high -> Gene YIL165C high  (10.6667%, 82.0513%)
Gene YIL165C high -> Gene HIS5 high,Gene RIB5 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene RIB5 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene RIB5 high -> Gene HIS5 high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene HIS5 high,Gene SNO1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene SNO1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene SNO1 high -> Gene HIS5 high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene HIS5 high,Gene CPA2 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene CPA2 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene CPA2 high -> Gene HIS5 high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene HIS5 high,Gene CTF13,CBF3C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene CTF13,CBF3C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene CTF13,CBF3C high -> Gene HIS5 high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene HIS5 high,Gene NIT1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene NIT1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene NIT1 high -> Gene HIS5 high  (10.6667%, 96.9697%)
Gene HIS5 high,Gene NIT1 high -> Gene YIL165C high  (10.6667%, 88.8889%)
Gene YIL165C high -> Gene HIS5 high,Gene LYS1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene HIS5 high -> Gene LYS1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene LYS1 high -> Gene HIS5 high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene RIB5 high,Gene SNO1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene RIB5 high -> Gene SNO1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene SNO1 high -> Gene RIB5 high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene RIB5 high,Gene CPA2 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene RIB5 high -> Gene CPA2 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene CPA2 high -> Gene RIB5 high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene RIB5 high,Gene NIT1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene RIB5 high -> Gene NIT1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene NIT1 high -> Gene RIB5 high  (10.6667%, 96.9697%)
Gene RIB5 high,Gene NIT1 high -> Gene YIL165C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene RIB5 high,Gene LYS1 high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene RIB5 high -> Gene LYS1 high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene LYS1 high -> Gene RIB5 high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene RIB5 high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene RIB5 high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR047W high -> Gene RIB5 high  (10.6667%, 96.9697%)
