Rule   (Support, Confidence) 
Gene YHR071W high,Gene YJR109C high,Gene YHR029C high -> Gene YMR096W high  (15%, 100%)
Gene YHR071W high,Gene YJR109C high,Gene YMR096W high -> Gene YHR029C high  (15%, 90%)
Gene YHR071W high,Gene YHR029C high,Gene YMR096W high -> Gene YJR109C high  (15%, 93.75%)
Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YHR071W high  (15%, 90%)
Gene YHR071W high,Gene YER069W high -> Gene YMR096W high,Gene YOL058W high  (15%, 88.2353%)
Gene YHR071W high,Gene YOL058W high -> Gene YER069W high,Gene YMR096W high  (15%, 84.9057%)
Gene YER069W high,Gene YMR096W high -> Gene YHR071W high,Gene YOL058W high  (15%, 81.8182%)
Gene YER069W high,Gene YOL058W high -> Gene YHR071W high,Gene YMR096W high  (15%, 86.5385%)
Gene YMR096W high,Gene YOL058W high -> Gene YHR071W high,Gene YER069W high  (15%, 81.8182%)
Gene YHR071W high,Gene YER069W high,Gene YMR096W high -> Gene YOL058W high  (15%, 93.75%)
Gene YHR071W high,Gene YER069W high,Gene YOL058W high -> Gene YMR096W high  (15%, 95.7447%)
Gene YHR071W high,Gene YMR096W high,Gene YOL058W high -> Gene YER069W high  (15%, 88.2353%)
Gene YER069W high,Gene YMR096W high,Gene YOL058W high -> Gene YHR071W high  (15%, 93.75%)
Gene YHR071W high,Gene YJR025C high -> Gene YMR094W high,Gene YMR096W high  (15%, 97.8261%)
Gene YMR094W high,Gene YJR025C high -> Gene YHR071W high,Gene YMR096W high  (15%, 84.9057%)
Gene YJR025C high,Gene YMR096W high -> Gene YHR071W high,Gene YMR094W high  (15%, 81.8182%)
Gene YHR071W high,Gene YMR094W high,Gene YJR025C high -> Gene YMR096W high  (15%, 100%)
Gene YHR071W high,Gene YMR094W high,Gene YMR096W high -> Gene YJR025C high  (15%, 80.3571%)
Gene YHR071W high,Gene YJR025C high,Gene YMR096W high -> Gene YMR094W high  (15%, 97.8261%)
Gene YMR094W high,Gene YJR025C high,Gene YMR096W high -> Gene YHR071W high  (15%, 84.9057%)
Gene YHR071W high,Gene YHR029C high -> Gene YMR096W high,Gene YOL058W high  (15%, 91.8367%)
Gene YHR071W high,Gene YOL058W high -> Gene YHR029C high,Gene YMR096W high  (15%, 84.9057%)
Gene YHR029C high,Gene YOL058W high -> Gene YHR071W high,Gene YMR096W high  (15%, 93.75%)
Gene YMR096W high,Gene YOL058W high -> Gene YHR071W high,Gene YHR029C high  (15%, 81.8182%)
Gene YHR071W high,Gene YHR029C high,Gene YMR096W high -> Gene YOL058W high  (15%, 93.75%)
Gene YHR071W high,Gene YHR029C high,Gene YOL058W high -> Gene YMR096W high  (15%, 97.8261%)
Gene YHR071W high,Gene YMR096W high,Gene YOL058W high -> Gene YHR029C high  (15%, 88.2353%)
Gene YHR029C high,Gene YMR096W high,Gene YOL058W high -> Gene YHR071W high  (15%, 95.7447%)
Gene YJR109C high,Gene YER069W high -> Gene YMR094W high,Gene YMR096W high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high -> Gene YER069W high,Gene YMR096W high  (15%, 80.3571%)
Gene YER069W high,Gene YMR094W high -> Gene YJR109C high,Gene YMR096W high  (15%, 91.8367%)
Gene YER069W high,Gene YMR096W high -> Gene YJR109C high,Gene YMR094W high  (15%, 81.8182%)
Gene YJR109C high,Gene YER069W high,Gene YMR094W high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YER069W high,Gene YMR096W high -> Gene YMR094W high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high,Gene YMR096W high -> Gene YER069W high  (15%, 80.3571%)
Gene YER069W high,Gene YMR094W high,Gene YMR096W high -> Gene YJR109C high  (15%, 91.8367%)
Gene YJR109C high,Gene YMR094W high -> Gene YIR034C high,Gene YBR047W high  (15%, 80.3571%)
Gene YJR109C high,Gene YIR034C high -> Gene YMR094W high,Gene YBR047W high  (15%, 86.5385%)
Gene YJR109C high,Gene YBR047W high -> Gene YMR094W high,Gene YIR034C high  (15%, 90%)
Gene YMR094W high,Gene YIR034C high -> Gene YJR109C high,Gene YBR047W high  (15%, 88.2353%)
Gene YIR034C high,Gene YBR047W high -> Gene YJR109C high,Gene YMR094W high  (15%, 91.8367%)
Gene YJR109C high,Gene YMR094W high,Gene YIR034C high -> Gene YBR047W high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high,Gene YBR047W high -> Gene YIR034C high  (15%, 91.8367%)
Gene YJR109C high,Gene YIR034C high,Gene YBR047W high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YIR034C high,Gene YBR047W high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high -> Gene YIR034C high,Gene YHR029C high  (15%, 80.3571%)
Gene YJR109C high,Gene YIR034C high -> Gene YMR094W high,Gene YHR029C high  (15%, 86.5385%)
Gene YJR109C high,Gene YHR029C high -> Gene YMR094W high,Gene YIR034C high  (15%, 90%)
Gene YMR094W high,Gene YIR034C high -> Gene YJR109C high,Gene YHR029C high  (15%, 88.2353%)
Gene YMR094W high,Gene YHR029C high -> Gene YJR109C high,Gene YIR034C high  (15%, 80.3571%)
Gene YIR034C high,Gene YHR029C high -> Gene YJR109C high,Gene YMR094W high  (15%, 88.2353%)
Gene YJR109C high,Gene YMR094W high,Gene YIR034C high -> Gene YHR029C high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high,Gene YHR029C high -> Gene YIR034C high  (15%, 90%)
Gene YJR109C high,Gene YIR034C high,Gene YHR029C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YIR034C high,Gene YHR029C high -> Gene YJR109C high  (15%, 91.8367%)
Gene YJR109C high,Gene YMR094W high -> Gene YIR034C high,Gene YJR025C high  (15%, 80.3571%)
Gene YJR109C high,Gene YIR034C high -> Gene YMR094W high,Gene YJR025C high  (15%, 86.5385%)
Gene YJR109C high,Gene YJR025C high -> Gene YMR094W high,Gene YIR034C high  (15%, 91.8367%)
Gene YMR094W high,Gene YIR034C high -> Gene YJR109C high,Gene YJR025C high  (15%, 88.2353%)
Gene YMR094W high,Gene YJR025C high -> Gene YJR109C high,Gene YIR034C high  (15%, 84.9057%)
Gene YIR034C high,Gene YJR025C high -> Gene YJR109C high,Gene YMR094W high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high,Gene YIR034C high -> Gene YJR025C high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high,Gene YJR025C high -> Gene YIR034C high  (15%, 93.75%)
Gene YJR109C high,Gene YIR034C high,Gene YJR025C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YIR034C high,Gene YJR025C high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high -> Gene YHR029C high,Gene YOL118C high  (15%, 80.3571%)
Gene YJR109C high,Gene YHR029C high -> Gene YMR094W high,Gene YOL118C high  (15%, 90%)
Gene YJR109C high,Gene YOL118C high -> Gene YMR094W high,Gene YHR029C high  (15%, 86.5385%)
Gene YMR094W high,Gene YHR029C high -> Gene YJR109C high,Gene YOL118C high  (15%, 80.3571%)
Gene YMR094W high,Gene YOL118C high -> Gene YJR109C high,Gene YHR029C high  (15%, 83.3333%)
Gene YHR029C high,Gene YOL118C high -> Gene YJR109C high,Gene YMR094W high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high,Gene YHR029C high -> Gene YOL118C high  (15%, 90%)
Gene YJR109C high,Gene YMR094W high,Gene YOL118C high -> Gene YHR029C high  (15%, 95.7447%)
Gene YJR109C high,Gene YHR029C high,Gene YOL118C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YHR029C high,Gene YOL118C high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YMR094W high -> Gene YHR029C high,Gene YOL058W high  (15%, 80.3571%)
Gene YJR109C high,Gene YHR029C high -> Gene YMR094W high,Gene YOL058W high  (15%, 90%)
Gene YJR109C high,Gene YOL058W high -> Gene YMR094W high,Gene YHR029C high  (15%, 90%)
Gene YMR094W high,Gene YHR029C high -> Gene YJR109C high,Gene YOL058W high  (15%, 80.3571%)
Gene YMR094W high,Gene YOL058W high -> Gene YJR109C high,Gene YHR029C high  (15%, 88.2353%)
Gene YHR029C high,Gene YOL058W high -> Gene YJR109C high,Gene YMR094W high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high,Gene YHR029C high -> Gene YOL058W high  (15%, 90%)
Gene YJR109C high,Gene YMR094W high,Gene YOL058W high -> Gene YHR029C high  (15%, 93.75%)
Gene YJR109C high,Gene YHR029C high,Gene YOL058W high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YHR029C high,Gene YOL058W high -> Gene YJR109C high  (15%, 97.8261%)
Gene YJR109C high,Gene YMR094W high -> Gene YJR025C high,Gene YOL118C high  (15%, 80.3571%)
Gene YJR109C high,Gene YJR025C high -> Gene YMR094W high,Gene YOL118C high  (15%, 91.8367%)
Gene YJR109C high,Gene YOL118C high -> Gene YMR094W high,Gene YJR025C high  (15%, 86.5385%)
Gene YMR094W high,Gene YJR025C high -> Gene YJR109C high,Gene YOL118C high  (15%, 84.9057%)
Gene YMR094W high,Gene YOL118C high -> Gene YJR109C high,Gene YJR025C high  (15%, 83.3333%)
Gene YJR025C high,Gene YOL118C high -> Gene YJR109C high,Gene YMR094W high  (15%, 97.8261%)
Gene YJR109C high,Gene YMR094W high,Gene YJR025C high -> Gene YOL118C high  (15%, 93.75%)
Gene YJR109C high,Gene YMR094W high,Gene YOL118C high -> Gene YJR025C high  (15%, 95.7447%)
Gene YJR109C high,Gene YJR025C high,Gene YOL118C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YJR025C high,Gene YOL118C high -> Gene YJR109C high  (15%, 97.8261%)
Gene YJR109C high,Gene YIR034C high -> Gene YBR047W high,Gene YMR096W high  (15%, 86.5385%)
Gene YJR109C high,Gene YBR047W high -> Gene YIR034C high,Gene YMR096W high  (15%, 90%)
Gene YIR034C high,Gene YBR047W high -> Gene YJR109C high,Gene YMR096W high  (15%, 91.8367%)
Gene YJR109C high,Gene YIR034C high,Gene YBR047W high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YBR047W high  (15%, 90%)
Gene YJR109C high,Gene YBR047W high,Gene YMR096W high -> Gene YIR034C high  (15%, 90%)
Gene YIR034C high,Gene YBR047W high,Gene YMR096W high -> Gene YJR109C high  (15%, 91.8367%)
Gene YJR109C high,Gene YIR034C high -> Gene YHR029C high,Gene YMR096W high  (15%, 86.5385%)
Gene YJR109C high,Gene YHR029C high -> Gene YIR034C high,Gene YMR096W high  (15%, 90%)
Gene YIR034C high,Gene YHR029C high -> Gene YJR109C high,Gene YMR096W high  (15%, 88.2353%)
Gene YJR109C high,Gene YIR034C high,Gene YHR029C high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YHR029C high  (15%, 90%)
Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YIR034C high  (15%, 90%)
Gene YIR034C high,Gene YHR029C high,Gene YMR096W high -> Gene YJR109C high  (15%, 90%)
Gene YJR109C high,Gene YIR034C high -> Gene YJR025C high,Gene YMR096W high  (15%, 86.5385%)
Gene YJR109C high,Gene YJR025C high -> Gene YIR034C high,Gene YMR096W high  (15%, 91.8367%)
Gene YIR034C high,Gene YJR025C high -> Gene YJR109C high,Gene YMR096W high  (15%, 93.75%)
Gene YJR025C high,Gene YMR096W high -> Gene YJR109C high,Gene YIR034C high  (15%, 81.8182%)
Gene YJR109C high,Gene YIR034C high,Gene YJR025C high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YJR025C high  (15%, 90%)
Gene YJR109C high,Gene YJR025C high,Gene YMR096W high -> Gene YIR034C high  (15%, 91.8367%)
Gene YIR034C high,Gene YJR025C high,Gene YMR096W high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YIR034C high -> Gene YMR096W high,Gene YOL058W high  (15%, 86.5385%)
Gene YJR109C high,Gene YOL058W high -> Gene YIR034C high,Gene YMR096W high  (15%, 90%)
Gene YIR034C high,Gene YOL058W high -> Gene YJR109C high,Gene YMR096W high  (15%, 93.75%)
Gene YMR096W high,Gene YOL058W high -> Gene YJR109C high,Gene YIR034C high  (15%, 81.8182%)
Gene YJR109C high,Gene YIR034C high,Gene YMR096W high -> Gene YOL058W high  (15%, 90%)
Gene YJR109C high,Gene YIR034C high,Gene YOL058W high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YMR096W high,Gene YOL058W high -> Gene YIR034C high  (15%, 90%)
Gene YIR034C high,Gene YMR096W high,Gene YOL058W high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YHR029C high -> Gene YMR096W high,Gene YOL118C high  (15%, 90%)
Gene YJR109C high,Gene YOL118C high -> Gene YHR029C high,Gene YMR096W high  (15%, 86.5385%)
Gene YHR029C high,Gene YOL118C high -> Gene YJR109C high,Gene YMR096W high  (15%, 93.75%)
Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YOL118C high  (15%, 90%)
Gene YJR109C high,Gene YHR029C high,Gene YOL118C high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YHR029C high  (15%, 91.8367%)
Gene YHR029C high,Gene YMR096W high,Gene YOL118C high -> Gene YJR109C high  (15%, 93.75%)
Gene YJR109C high,Gene YHR029C high -> Gene YMR096W high,Gene YOL058W high  (15%, 90%)
Gene YJR109C high,Gene YOL058W high -> Gene YHR029C high,Gene YMR096W high  (15%, 90%)
Gene YHR029C high,Gene YOL058W high -> Gene YJR109C high,Gene YMR096W high  (15%, 93.75%)
Gene YMR096W high,Gene YOL058W high -> Gene YJR109C high,Gene YHR029C high  (15%, 81.8182%)
Gene YJR109C high,Gene YHR029C high,Gene YMR096W high -> Gene YOL058W high  (15%, 90%)
Gene YJR109C high,Gene YHR029C high,Gene YOL058W high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YMR096W high,Gene YOL058W high -> Gene YHR029C high  (15%, 90%)
Gene YHR029C high,Gene YMR096W high,Gene YOL058W high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YJR025C high -> Gene YMR096W high,Gene YOL118C high  (15%, 91.8367%)
Gene YJR109C high,Gene YOL118C high -> Gene YJR025C high,Gene YMR096W high  (15%, 86.5385%)
Gene YJR025C high,Gene YMR096W high -> Gene YJR109C high,Gene YOL118C high  (15%, 81.8182%)
Gene YJR025C high,Gene YOL118C high -> Gene YJR109C high,Gene YMR096W high  (15%, 97.8261%)
Gene YJR109C high,Gene YJR025C high,Gene YMR096W high -> Gene YOL118C high  (15%, 91.8367%)
Gene YJR109C high,Gene YJR025C high,Gene YOL118C high -> Gene YMR096W high  (15%, 100%)
Gene YJR109C high,Gene YMR096W high,Gene YOL118C high -> Gene YJR025C high  (15%, 91.8367%)
Gene YJR025C high,Gene YMR096W high,Gene YOL118C high -> Gene YJR109C high  (15%, 97.8261%)
Gene YBR147W high,Gene YMR094W high -> Gene YBR047W high,Gene YMR096W high  (15%, 90%)
Gene YBR147W high,Gene YBR047W high -> Gene YMR094W high,Gene YMR096W high  (15%, 95.7447%)
Gene YBR147W high,Gene YMR096W high -> Gene YMR094W high,Gene YBR047W high  (15%, 83.3333%)
Gene YBR147W high,Gene YMR094W high,Gene YBR047W high -> Gene YMR096W high  (15%, 100%)
Gene YBR147W high,Gene YMR094W high,Gene YMR096W high -> Gene YBR047W high  (15%, 90%)
Gene YBR147W high,Gene YBR047W high,Gene YMR096W high -> Gene YMR094W high  (15%, 95.7447%)
Gene YMR094W high,Gene YIR034C high -> Gene YBR047W high,Gene YHR029C high  (15%, 88.2353%)
Gene YMR094W high,Gene YHR029C high -> Gene YIR034C high,Gene YBR047W high  (15%, 80.3571%)
Gene YIR034C high,Gene YBR047W high -> Gene YMR094W high,Gene YHR029C high  (15%, 91.8367%)
Gene YIR034C high,Gene YHR029C high -> Gene YMR094W high,Gene YBR047W high  (15%, 88.2353%)
Gene YBR047W high,Gene YHR029C high -> Gene YMR094W high,Gene YIR034C high  (15%, 90%)
Gene YMR094W high,Gene YIR034C high,Gene YBR047W high -> Gene YHR029C high  (15%, 95.7447%)
Gene YMR094W high,Gene YIR034C high,Gene YHR029C high -> Gene YBR047W high  (15%, 91.8367%)
Gene YMR094W high,Gene YBR047W high,Gene YHR029C high -> Gene YIR034C high  (15%, 91.8367%)
Gene YIR034C high,Gene YBR047W high,Gene YHR029C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YIR034C high -> Gene YHR029C high,Gene YJR025C high  (15%, 88.2353%)
Gene YMR094W high,Gene YHR029C high -> Gene YIR034C high,Gene YJR025C high  (15%, 80.3571%)
Gene YMR094W high,Gene YJR025C high -> Gene YIR034C high,Gene YHR029C high  (15%, 84.9057%)
Gene YIR034C high,Gene YHR029C high -> Gene YMR094W high,Gene YJR025C high  (15%, 88.2353%)
Gene YIR034C high,Gene YJR025C high -> Gene YMR094W high,Gene YHR029C high  (15%, 93.75%)
Gene YHR029C high,Gene YJR025C high -> Gene YMR094W high,Gene YIR034C high  (15%, 93.75%)
Gene YMR094W high,Gene YIR034C high,Gene YHR029C high -> Gene YJR025C high  (15%, 91.8367%)
Gene YMR094W high,Gene YIR034C high,Gene YJR025C high -> Gene YHR029C high  (15%, 95.7447%)
Gene YMR094W high,Gene YHR029C high,Gene YJR025C high -> Gene YIR034C high  (15%, 95.7447%)
Gene YIR034C high,Gene YHR029C high,Gene YJR025C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YIR034C high -> Gene YMR096W high,Gene YOL118C high  (15%, 88.2353%)
Gene YMR094W high,Gene YOL118C high -> Gene YIR034C high,Gene YMR096W high  (15%, 83.3333%)
Gene YIR034C high,Gene YOL118C high -> Gene YMR094W high,Gene YMR096W high  (15%, 88.2353%)
Gene YMR094W high,Gene YIR034C high,Gene YMR096W high -> Gene YOL118C high  (15%, 88.2353%)
Gene YMR094W high,Gene YIR034C high,Gene YOL118C high -> Gene YMR096W high  (15%, 100%)
Gene YMR094W high,Gene YMR096W high,Gene YOL118C high -> Gene YIR034C high  (15%, 84.9057%)
Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YMR094W high  (15%, 91.8367%)
Gene YMR094W high,Gene YJR025C high -> Gene YBR047W high,Gene YOL118C high  (15%, 84.9057%)
Gene YMR094W high,Gene YOL118C high -> Gene YBR047W high,Gene YJR025C high  (15%, 83.3333%)
Gene YBR047W high,Gene YJR025C high -> Gene YMR094W high,Gene YOL118C high  (15%, 88.2353%)
Gene YBR047W high,Gene YOL118C high -> Gene YMR094W high,Gene YJR025C high  (15%, 88.2353%)
Gene YJR025C high,Gene YOL118C high -> Gene YMR094W high,Gene YBR047W high  (15%, 97.8261%)
Gene YMR094W high,Gene YBR047W high,Gene YJR025C high -> Gene YOL118C high  (15%, 91.8367%)
Gene YMR094W high,Gene YBR047W high,Gene YOL118C high -> Gene YJR025C high  (15%, 90%)
Gene YMR094W high,Gene YJR025C high,Gene YOL118C high -> Gene YBR047W high  (15%, 97.8261%)
Gene YBR047W high,Gene YJR025C high,Gene YOL118C high -> Gene YMR094W high  (15%, 100%)
Gene YMR094W high,Gene YOL058W high -> Gene YBR047W high,Gene YMR096W high  (15%, 88.2353%)
Gene YBR047W high,Gene YOL058W high -> Gene YMR094W high,Gene YMR096W high  (15%, 93.75%)
Gene YMR096W high,Gene YOL058W high -> Gene YMR094W high,Gene YBR047W high  (15%, 81.8182%)
Gene YMR094W high,Gene YBR047W high,Gene YOL058W high -> Gene YMR096W high  (15%, 100%)
Gene YMR094W high,Gene YMR096W high,Gene YOL058W high -> Gene YBR047W high  (15%, 88.2353%)
Gene YBR047W high,Gene YMR096W high,Gene YOL058W high -> Gene YMR094W high  (15%, 95.7447%)
Gene YIR034C high,Gene YBR047W high -> Gene YHR029C high,Gene YMR096W high  (15%, 91.8367%)
Gene YIR034C high,Gene YHR029C high -> Gene YBR047W high,Gene YMR096W high  (15%, 88.2353%)
Gene YBR047W high,Gene YHR029C high -> Gene YIR034C high,Gene YMR096W high  (15%, 90%)
Gene YIR034C high,Gene YBR047W high,Gene YHR029C high -> Gene YMR096W high  (15%, 100%)
Gene YIR034C high,Gene YBR047W high,Gene YMR096W high -> Gene YHR029C high  (15%, 91.8367%)
Gene YIR034C high,Gene YHR029C high,Gene YMR096W high -> Gene YBR047W high  (15%, 90%)
Gene YBR047W high,Gene YHR029C high,Gene YMR096W high -> Gene YIR034C high  (15%, 90%)
Gene YIR034C high,Gene YBR047W high -> Gene YMR096W high,Gene YOL118C high  (15%, 91.8367%)
Gene YIR034C high,Gene YOL118C high -> Gene YBR047W high,Gene YMR096W high  (15%, 88.2353%)
Gene YBR047W high,Gene YOL118C high -> Gene YIR034C high,Gene YMR096W high  (15%, 88.2353%)
Gene YIR034C high,Gene YBR047W high,Gene YMR096W high -> Gene YOL118C high  (15%, 91.8367%)
Gene YIR034C high,Gene YBR047W high,Gene YOL118C high -> Gene YMR096W high  (15%, 100%)
Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YBR047W high  (15%, 91.8367%)
Gene YBR047W high,Gene YMR096W high,Gene YOL118C high -> Gene YIR034C high  (15%, 88.2353%)
Gene YIR034C high,Gene YHR029C high -> Gene YJR025C high,Gene YMR096W high  (15%, 88.2353%)
Gene YIR034C high,Gene YJR025C high -> Gene YHR029C high,Gene YMR096W high  (15%, 93.75%)
Gene YHR029C high,Gene YJR025C high -> Gene YIR034C high,Gene YMR096W high  (15%, 93.75%)
Gene YJR025C high,Gene YMR096W high -> Gene YIR034C high,Gene YHR029C high  (15%, 81.8182%)
Gene YIR034C high,Gene YHR029C high,Gene YJR025C high -> Gene YMR096W high  (15%, 100%)
Gene YIR034C high,Gene YHR029C high,Gene YMR096W high -> Gene YJR025C high  (15%, 90%)
Gene YIR034C high,Gene YJR025C high,Gene YMR096W high -> Gene YHR029C high  (15%, 95.7447%)
Gene YHR029C high,Gene YJR025C high,Gene YMR096W high -> Gene YIR034C high  (15%, 93.75%)
Gene YIR034C high,Gene YHR029C high -> Gene YMR096W high,Gene YOL118C high  (15%, 88.2353%)
Gene YIR034C high,Gene YOL118C high -> Gene YHR029C high,Gene YMR096W high  (15%, 88.2353%)
Gene YHR029C high,Gene YOL118C high -> Gene YIR034C high,Gene YMR096W high  (15%, 93.75%)
Gene YIR034C high,Gene YHR029C high,Gene YMR096W high -> Gene YOL118C high  (15%, 90%)
Gene YIR034C high,Gene YHR029C high,Gene YOL118C high -> Gene YMR096W high  (15%, 100%)
Gene YIR034C high,Gene YMR096W high,Gene YOL118C high -> Gene YHR029C high  (15%, 91.8367%)
Gene YHR029C high,Gene YMR096W high,Gene YOL118C high -> Gene YIR034C high  (15%, 93.75%)
Gene YBR047W high,Gene YHR029C high -> Gene YJR025C high,Gene YMR096W high  (15%, 90%)
Gene YBR047W high,Gene YJR025C high -> Gene YHR029C high,Gene YMR096W high  (15%, 88.2353%)
Gene YHR029C high,Gene YJR025C high -> Gene YBR047W high,Gene YMR096W high  (15%, 93.75%)
Gene YJR025C high,Gene YMR096W high -> Gene YBR047W high,Gene YHR029C high  (15%, 81.8182%)
Gene YBR047W high,Gene YHR029C high,Gene YJR025C high -> Gene YMR096W high  (15%, 100%)
